image_path,CAPTION,DETAILED_CAPTION,MORE_DETAILED_CAPTION
/home/huqianghui/florence_inference-finetune/人物图/打瞌睡/VCG211414500252.jpg,{'<CAPTION>': 'a little girl covering her mouth with her hand'},"{'<DETAILED_CAPTION>': 'The image shows a young girl wearing a white t-shirt, covering her mouth with her hand against a white background. There is a watermark on the right side of the image.'}","{'<MORE_DETAILED_CAPTION>': 'The image is a portrait of a young girl with long dark hair and bangs. She is wearing a white t-shirt and is standing against a plain white background. The girl is covering her mouth with her hand and appears to be yawning or covering her nose. Her eyes are closed and her mouth is slightly open, as if she is enjoying the moment. There is a watermark in the bottom right corner of the image.'}"
/home/huqianghui/florence_inference-finetune/人物图/打瞌睡/VCG41N1067835520.jpg,{'<CAPTION>': 'A little girl sitting at a desk with her head in her hands.'},"{'<DETAILED_CAPTION>': 'The image shows a little girl sitting at a desk with her head in her hands, wearing a pink dress. On the desk in front of her is a book with a drawing on it, and to her left are a few colored pencils and a wooden object. The background is white.'}","{'<MORE_DETAILED_CAPTION>': 'The image shows a young girl, probably around 6-7 years old, sitting at a desk with her head in her hands. She is wearing a pink sweater and has long black hair tied up in two ponytails. The girl appears to be deep in thought, with her eyes closed and her head resting on her hands, as if she is struggling to draw or sketch. On the desk, there is a notebook with a drawing of a cat on it, a wooden block of colored pencils, and a few other stationery items. The background is plain white.'}"
/home/huqianghui/florence_inference-finetune/人物图/打瞌睡/VCG41N1192309324.jpg,{'<CAPTION>': 'A young boy sleeping on a desk next to a pile of books.'},"{'<DETAILED_CAPTION>': 'The image shows a young boy sleeping on top of a pile of books on a table, with a watermark in the background.'}","{'<MORE_DETAILED_CAPTION>': 'The image shows a young boy sitting at a desk with his head resting on his hands. He appears to be tired or frustrated, with his eyes closed and his mouth slightly open. Next to him, there is a stack of colorful books. The books are of different sizes and colors, including blue, green, yellow, and red. The background is dark, making the boy and the books stand out.'}"
/home/huqianghui/florence_inference-finetune/人物图/打瞌睡/VCG41172807751.jpg,{'<CAPTION>': 'A young boy sitting at a table with books covering his face with his hands.'},"{'<DETAILED_CAPTION>': 'The image shows a young boy sitting at a table with his head in his hands, surrounded by books. There is a watermark on the right side of the image, suggesting that it is a stock photo.'}","{'<MORE_DETAILED_CAPTION>': 'The image shows a young boy sitting at a desk with a stack of books in front of him. He is wearing a grey and white striped t-shirt and has short brown hair. His hands are covering his eyes, as if he is deep in thought or frustrated. The books are of different sizes and colors, including green, yellow, and white. The background is plain white.'}"
/home/huqianghui/florence_inference-finetune/人物图/打瞌睡/VCG4178773202 (1).jpg,{'<CAPTION>': 'A young boy sleeping on a desk with his head on a book.'},"{'<DETAILED_CAPTION>': 'The image shows a young boy sleeping on a desk with his head resting on a piece of paper, surrounded by books and pens. In the background, there is a board with a watermark on it.'}","{'<MORE_DETAILED_CAPTION>': 'The image shows a young boy sleeping on a desk in a classroom. He is wearing a white shirt and has his head resting on his hands. His eyes are closed and his head is tilted back, as if he is deep in thought. On the desk in front of him, there is a notebook and a pen. In the background, there are other students sitting at their desks and a blackboard with colorful drawings on it. The overall mood of the image is peaceful and relaxed.'}"
/home/huqianghui/florence_inference-finetune/人物图/打瞌睡/VCG41N140303362.jpg,{'<CAPTION>': 'A young boy sitting at a table with a stack of books and a pencil.'},"{'<DETAILED_CAPTION>': 'The image shows a young boy sitting at a desk with his head in his hands, surrounded by books and a pencil. The background is white and there is a watermark on the image.'}","{'<MORE_DETAILED_CAPTION>': 'The image shows a young boy sitting at a desk with a stack of books and an open book in front of him. He is wearing a blue and white striped shirt and has his head in his hands, as if he is deep in thought or frustrated. The books are of different sizes and colors, and there is a blue pencil next to them. The background is white and the boy appears to be focused on his work.'}"
/home/huqianghui/florence_inference-finetune/人物图/打瞌睡/VCG41N1540166568.jpg,{'<CAPTION>': 'A young boy sleeping on an airplane with a pacifier in his mouth.'},"{'<DETAILED_CAPTION>': 'The image shows a young boy sleeping peacefully on an airplane, with a pillow in his mouth and a window in the background. On the right side of the image, there is some text.'}",{'<MORE_DETAILED_CAPTION>': 'The image shows a young boy sleeping on an airplane. He is lying on his back with his eyes closed and his head resting on a purple and yellow pillow. He has a pink pacifier in his mouth. The background shows the window of the airplane and the interior of the cabin. The boy appears to be relaxed and comfortable.'}
/home/huqianghui/florence_inference-finetune/人物图/打瞌睡/VCG41N1279315552.jpg,{'<CAPTION>': 'A young boy laying in the grass with his eyes closed.'},"{'<DETAILED_CAPTION>': 'The image shows a young boy laying in the grass with his eyes closed, surrounded by lush green plants. On the right side of the image, there is a watermark.'}","{'<MORE_DETAILED_CAPTION>': ""The image shows a young boy lying in a field of tall green plants. He is wearing a white t-shirt with a red and white checkered pattern. His eyes are closed and his head is resting on his hands. The sun is shining through the leaves, creating a warm glow on the boy's face. The overall mood of the image is peaceful and serene.""}"
/home/huqianghui/florence_inference-finetune/人物图/打瞌睡/VCG41N1148918312.jpg,{'<CAPTION>': 'A little girl sitting at a table with her head in her hands.'},"{'<DETAILED_CAPTION>': 'The image shows a little girl sitting at a table with her head in her hands, surrounded by colorful toys. On the table there are various objects, and in the background there is a wall with a window. There is also a watermark on the image.'}","{'<MORE_DETAILED_CAPTION>': 'The image shows a young girl, probably around 4-5 years old, sitting at a table with her head resting on her hand. She has blonde hair tied up in a ponytail with a blue bow on top. She is wearing a blue collared shirt and a black vest. On the table in front of her, there are colorful puzzle pieces scattered around. The background is a white brick wall with a window. The girl appears to be deep in thought, with her eyes closed and her head tilted back.'}"
/home/huqianghui/florence_inference-finetune/人物图/打瞌睡/VCG211185971861.jpg,{'<CAPTION>': 'A young boy leaning on a stack of books.'},"{'<DETAILED_CAPTION>': 'The image shows a young boy laying on top of a pile of books, with a watermark on the right side of the image and a wall in the background.'}","{'<MORE_DETAILED_CAPTION>': 'The image shows a young boy sitting at a desk with his head resting on his hand. He is wearing a white t-shirt and has short brown hair. The boy is looking down at a stack of colorful books on the left side of the image. The books are of different colors - pink, orange, yellow, green, blue, and purple. The background is a plain green wall. The image appears to be taken in a classroom or study setting.'}"
/home/huqianghui/florence_inference-finetune/人物图/打瞌睡/VCG41143382605.jpg,{'<CAPTION>': 'A young boy covering his eyes with his hands.'},"{'<DETAILED_CAPTION>': 'The image shows a young boy wearing an orange t-shirt, looking through binoculars with a blurred background and a watermark on the right side.'}","{'<MORE_DETAILED_CAPTION>': 'The image shows a young boy, probably around 4-5 years old, standing in a room with a blurred background. He is wearing an orange long-sleeved shirt and has short brown hair. The boy is holding his hands up to his eyes, as if he is looking through them with a curious expression on his face. The image appears to be taken from a low angle, with the boy\'s head slightly tilted to the side. There is a logo on the bottom right corner of the image that reads ""VCG"".'}"
/home/huqianghui/florence_inference-finetune/人物图/打瞌睡/混淆图/VCG41N1467314386.jpg,{'<CAPTION>': 'A young boy sitting at a desk writing on a piece of paper.'},"{'<DETAILED_CAPTION>': 'The image shows a young boy sitting at a desk with a laptop and a pencil in hand, writing on a piece of paper. On the desk there is a book and a file, and in the background there are bookshelves filled with books and a houseplant. There is also a watermark on the image.'}","{'<MORE_DETAILED_CAPTION>': 'The image shows a young boy sitting at a desk with a laptop in front of him. He is wearing a grey hoodie and a blue t-shirt. The boy is holding a pencil and appears to be writing on a piece of paper. He has short brown hair and is focused on his work. The desk is made of wood and there is a plant in the corner of the room. The background is blurred, but it seems like the boy is in his home office.'}"
/home/huqianghui/florence_inference-finetune/人物图/打瞌睡/混淆图/VCG41N1199369213.jpg,{'<CAPTION>': 'A little girl sitting at a desk with her arms up in the air.'},"{'<DETAILED_CAPTION>': 'The image shows a little girl sitting at a desk with her arms up in the air, surrounded by books, pencils, and other objects on the table. In the background, there are bookshelves filled with books and plants, and a watermark on the image.'}","{'<MORE_DETAILED_CAPTION>': 'The image shows a young girl sitting at a desk with her arms raised in the air. She is wearing a green and white checkered dress and has a big smile on her face. On the desk, there is a book, a pencil, and a stack of books. Behind the girl, there are bookshelves and a plant. The girl appears to be happy and excited, with her fists raised in celebration.'}"
/home/huqianghui/florence_inference-finetune/人物图/打瞌睡/混淆图/VCG41N82559607.jpg,{'<CAPTION>': 'A young boy sitting at a desk with his hand up in the air.'},"{'<DETAILED_CAPTION>': 'The image shows a young boy sitting at a desk with his hand up in the air, wearing a white shirt. On the desk in front of him are several colored pencils and a piece of paper. In the background, there is a globe on a table and a board attached to the wall.'}","{'<MORE_DETAILED_CAPTION>': 'The image shows a young boy sitting at a desk in a classroom. He is wearing a white collared shirt and has a big smile on his face. The boy is raising his right hand up in the air with his fingers spread out. On the desk in front of him, there are several colored pencils and a piece of paper. In the background, there is a green chalkboard and a globe on a desk. The overall mood of the image is cheerful and happy.'}"
/home/huqianghui/florence_inference-finetune/人物图/打瞌睡/混淆图/VCG41N140301962.jpg,{'<CAPTION>': 'A little boy sitting at a desk with his hand up in the air.'},"{'<DETAILED_CAPTION>': 'The image shows a young boy sitting at a desk with his hand up in the air, wearing a blue and white t-shirt. On the desk in front of him is a book, and in the background is a green board attached to the wall.'}","{'<MORE_DETAILED_CAPTION>': 'The image shows a young boy sitting at a desk in a classroom. He is wearing a blue and white striped t-shirt and has blonde curly hair. The boy is holding a green marker in his right hand and is raising his index finger up in the air with a big smile on his face. In front of him, there is an open book on the desk. In the background, there are two globes and a green chalkboard on the wall. The overall mood of the image is cheerful and happy.'}"
/home/huqianghui/florence_inference-finetune/人物图/打瞌睡/混淆图/VCG21gic20054228.jpg,{'<CAPTION>': 'A group of children sitting at desks in a classroom.'},"{'<DETAILED_CAPTION>': 'The image shows a group of three children sitting at desks in front of a blackboard. The boy in the center is wearing a white shirt and is smiling, while the other two children are holding pencils. On the desks are books and other objects, and the blackboard behind them has something written on it.'}","{'<MORE_DETAILED_CAPTION>': 'The image shows a young boy sitting at a desk in a classroom. He is wearing a white collared shirt and has a big smile on his face. He has his hand on his forehead and is looking directly at the camera. Behind him, there are two other children, a boy and a girl, who are also sitting at the desk. The boy on the left is holding a pencil and appears to be writing something on a piece of paper. The girl on the right is looking at the boy with a curious expression. The background is blurred, but it seems like the classroom is well-lit with natural light coming in from the windows.'}"
/home/huqianghui/florence_inference-finetune/人物图/打瞌睡/混淆图/VCG41N1215507324.jpg,{'<CAPTION>': 'A small child crying in front of a crowd of people.'},"{'<DETAILED_CAPTION>': 'The image shows a little boy wearing a grey hoodie with something written on it, crying in the street with a blurred background and a watermark on the right side.'}","{'<MORE_DETAILED_CAPTION>': 'The image is a close-up of a young child\'s face. The child appears to be around 2-3 years old and has blonde hair. They are wearing a grey hoodie with the word ""FEARLESS"" written on it in yellow letters. Their eyes are closed and their mouth is open, as if they are screaming or crying. The background is blurred, but it seems to be an outdoor setting with people and trees visible.'}"
/home/huqianghui/florence_inference-finetune/人物图/打瞌睡/混淆图/VCG2130cc16ca0.jpg,{'<CAPTION>': 'A little girl sitting at a desk with a pencil in her hand.'},"{'<DETAILED_CAPTION>': 'The image shows a young girl sitting at a desk in front of a blackboard, holding a pencil in her hand and writing in a book. On the desk there are books and a bag, and in the background there are chairs and a wall. There is also a watermark on the image.'}","{'<MORE_DETAILED_CAPTION>': 'The image shows a young girl sitting at a desk in front of a blackboard in a classroom. She is wearing a blue school uniform with a white collar and a white vest. She has a pencil in her hand and is smiling at the camera. On the desk, there is a book, a blue pencil case, and a few other school supplies. The girl appears to be focused on her work. The blackboard behind her has some text written on it, but it is not clear what it says.'}"
/home/huqianghui/florence_inference-finetune/人物图/打瞌睡/混淆图/VCG41N1444328394.jpg,{'<CAPTION>': 'A young boy sitting at a desk writing in a notebook.'},"{'<DETAILED_CAPTION>': 'The image shows a young boy sitting at a desk, writing in a notebook with a pen. On the desk there are books, a bag, and other objects, and a light is illuminating the scene. The background is slightly blurred, and there is a watermark on the image.'}","{'<MORE_DETAILED_CAPTION>': 'The image shows a young boy sitting at a desk and writing in a notebook. He is wearing a pink and green striped shirt and has short dark hair. The desk is cluttered with books, a lamp, and a green backpack. The boy is focused on his work and appears to be engrossed in his writing. The background is blurred, but it seems like he is in a classroom or study area.'}"
/home/huqianghui/florence_inference-finetune/人物图/打瞌睡/混淆图/VCG21gic20054184.jpg,{'<CAPTION>': 'A group of children sitting at a desk in a classroom.'},"{'<DETAILED_CAPTION>': 'The image shows a young boy sitting at a desk in a classroom, wearing a white shirt and brown pants. On the desk in front of him are several books, and in the background is a green board and a white wall.'}","{'<MORE_DETAILED_CAPTION>': 'The image shows a young boy sitting at a desk in a classroom. He is wearing a white collared shirt and khaki pants. He has short dark hair and is looking directly at the camera with a serious expression on his face. His right hand is raised above his head, as if he is making a gesture with his fingers. Behind him, there are other students sitting at their desks, also looking at the boy. The background is blurred, but it appears to be a classroom with a green chalkboard and a window.'}"
/home/huqianghui/florence_inference-finetune/人物图/打瞌睡/混淆图/VCG41N1381659188.jpg,{'<CAPTION>': 'A little girl sitting at a table writing on a piece of paper.'},"{'<DETAILED_CAPTION>': 'The image shows a young girl sitting at a table with a pencil in her hand, writing on a piece of paper. On the table there are papers, pens, and a bag, and in the background there is a sofa and a wall.'}","{'<MORE_DETAILED_CAPTION>': 'The image shows a young girl sitting at a table and writing on a piece of paper. She is wearing a white long-sleeved shirt with a butterfly design on it. The girl has her hair tied up in a ponytail and is holding a blue pen in her right hand. On the table in front of her, there are several colored pencils and a blue pencil case. The background is blurred, but it appears to be a living room with a couch and a bookshelf.'}"
/home/huqianghui/florence_inference-finetune/人物图/打瞌睡/混淆图/VCG41N2154916117.jpg,{'<CAPTION>': 'A young woman sitting at a table playing a guitar.'},"{'<DETAILED_CAPTION>': 'The image shows a teenage girl sitting at a desk, playing an acoustic guitar and writing in a notebook. On the desk there is a book and other objects, and in the background there are windows with curtains and a pot with a plant. Through the windows, we can see trees outside.'}","{'<MORE_DETAILED_CAPTION>': 'The image shows a young woman sitting at a desk with a guitar in front of her. She is holding the guitar with both hands and appears to be focused on writing in a notebook. The woman has her hair tied up in a bun and is wearing a tank top. There is a window in the background with a view of trees outside. On the desk, there is a plant and a yellow cup of coffee. The overall mood of the image is peaceful and contemplative.'}"
/home/huqianghui/florence_inference-finetune/人物图/打瞌睡/混淆图/VCG41N2167363814.jpg,{'<CAPTION>': 'A young boy wearing headphones sitting in front of a laptop computer.'},"{'<DETAILED_CAPTION>': 'The image shows a young boy wearing headphones and sitting at a desk with a laptop and mouse in front of him. The background is slightly blurred, and there is a watermark on the image.'}","{'<MORE_DETAILED_CAPTION>': 'The image shows a young boy sitting at a desk with a laptop in front of him. He is wearing a black and white striped t-shirt and has a pair of yellow headphones on his head. The boy appears to be focused on the laptop screen and is holding a mouse in his hand. He has blonde hair and is looking off to the side with a thoughtful expression on his face. The background is blurred, but it seems like he is in a room with white walls and a window.'}"
/home/huqianghui/florence_inference-finetune/人物图/打瞌睡/混淆图/VCG41N1290683530.jpg,{'<CAPTION>': 'A little boy with his mouth open and his hands clasped together.'},"{'<DETAILED_CAPTION>': 'The image shows a young boy wearing a blue t-shirt, with a blurred background and a watermark on the right side. He is holding his hands to his mouth, indicating that he is suffering from a toothache.'}","{'<MORE_DETAILED_CAPTION>': 'The image shows a young boy, probably around 2-3 years old, with dark hair and a blue t-shirt. He is standing in a park or outdoor area with trees and grass in the background. The boy is holding his hands together in front of his mouth, as if he is about to take a bite out of something. His eyes are closed and his mouth is slightly open, indicating that he is crying or sneezing. The image appears to be taken during the day.'}"
/home/huqianghui/florence_inference-finetune/人物图/打瞌睡/混淆图/VCG41N1181574621.jpg,{'<CAPTION>': 'A little girl laughing while standing in a living room.'},"{'<DETAILED_CAPTION>': 'The image shows a little girl with a big smile on her face, standing in front of a table with a blurred background and a watermark on the right side. She appears to be laughing, her eyes closed and her mouth open in joy.'}","{'<MORE_DETAILED_CAPTION>': 'The image shows a young girl, probably around 2-3 years old, standing in a living room. She is wearing a pink and white striped dress with ruffles on the shoulders. Her hair is styled in loose waves and she has a big smile on her face. The background is blurred, but it appears to be a bright and airy room with a couch and a coffee table. The girl seems to be laughing or enjoying herself.'}"
/home/huqianghui/florence_inference-finetune/人物图/打瞌睡/混淆图/VCG41N1316856241.jpg,{'<CAPTION>': 'a young boy yawning with his mouth open'},"{'<DETAILED_CAPTION>': 'The image shows a young boy wearing a t-shirt, with a watermark on the right side of the image and a wall in the background. He appears to be yawning, with his mouth open and his eyes closed.'}","{'<MORE_DETAILED_CAPTION>': ""The image is a close-up portrait of a young boy, probably around 4-5 years old, with short brown hair. He is wearing a light blue striped t-shirt and is standing against a plain grey background. The boy's mouth is open wide and his eyes are closed, as if he is screaming or shouting. His tongue is sticking out and his teeth are visible. The image appears to be taken in a studio setting.""}"
/home/huqianghui/florence_inference-finetune/人物图/打瞌睡/混淆图/VCG41N1244135280.jpg,{'<CAPTION>': 'A little boy with a big smile on his face.'},"{'<DETAILED_CAPTION>': 'The image shows a young boy sitting on top of a couch, wearing a blue t-shirt, with a big smile on his face. The background is slightly blurred, and there is a watermark on the right side of the image.'}","{'<MORE_DETAILED_CAPTION>': ""The image is a close-up portrait of a young boy. He appears to be around 2-3 years old and has blonde hair. He is wearing a navy blue t-shirt and is looking off to the side with a slight smile on his face. The background is blurred, but it seems to be a room with a window and a plant. The boy's expression is one of innocence and curiosity.""}"
/home/huqianghui/florence_inference-finetune/人物图/愤怒/VCG41N1246206145.jpg,{'<CAPTION>': 'a woman sitting at a desk with a lamp and a pen in her hand'},"{'<DETAILED_CAPTION>': 'The image shows a young woman sitting at a desk with her head in her hands, writing in a notebook. On the desk there is a lamp, a book, a pen stand with pens, a cup with a drink, and other objects. In the background, there are cupboards and a wall.'}","{'<MORE_DETAILED_CAPTION>': 'The image shows a young woman sitting at a desk with a desk lamp in front of her. She is wearing a brown sweater and has her hair pulled back in a ponytail. The woman is holding a pen and appears to be writing in a notebook. There are various office supplies scattered around the desk, including pens, pencils, and a cup of coffee. The background is blurred, but it seems like the woman is focused on her work.'}"
/home/huqianghui/florence_inference-finetune/人物图/愤怒/VCG41N1214774930.jpg,{'<CAPTION>': 'A young boy with a big smile on his face.'},"{'<DETAILED_CAPTION>': 'The image shows a young boy wearing a black t-shirt with a watermark on the right side of the image against a white background. He has a mischievous expression on his face, suggesting he is up to no good.'}","{'<MORE_DETAILED_CAPTION>': 'The image is a close-up portrait of a young boy. He appears to be around 6-7 years old and has short, dark hair. He is wearing a black t-shirt and is looking directly at the camera with a serious expression on his face. His mouth is slightly open and his teeth are visible. The background is plain white.'}"
/home/huqianghui/florence_inference-finetune/人物图/愤怒/VCG41138299816.jpg,{'<CAPTION>': 'A little girl sitting at a table with a book and an apple.'},"{'<DETAILED_CAPTION>': 'The image shows a little girl sitting at a table with an apple, pencils, and other objects scattered around her. She is holding a book in her hands and there is a watermark on the image. In the background, there are a few other objects visible.'}","{'<MORE_DETAILED_CAPTION>': 'The image shows a young girl sitting at a desk with a green grade book in front of her. She is holding the book with both hands and appears to be engrossed in it. The book has the title ""Grade book 1.u"" written on the cover in black text. There are several colored pencils and an apple on the desk next to the book. The girl has blonde hair tied up in a ponytail with a blue bow in her hair. The background is blurred, but it seems like she is in a classroom or classroom setting.'}"
/home/huqianghui/florence_inference-finetune/人物图/愤怒/VCG41N995614498.jpg,{'<CAPTION>': 'A little girl with her arms crossed in front of a brick wall.'},"{'<DETAILED_CAPTION>': 'The image shows a little girl standing in front of a brick wall with her arms crossed, wearing a white dress. The background is slightly blurred, and there is a watermark on the right side of the image.'}","{'<MORE_DETAILED_CAPTION>': 'The image is a portrait of a young girl with two pigtails in her hair. She is standing in front of a brick wall with her arms crossed over her chest. The girl is wearing a white dress with blue polka dots and has a serious expression on her face. The background is blurred, but it appears to be an outdoor setting with greenery and fallen leaves. The image is taken from a low angle, making the girl the focal point of the image.'}"
/home/huqianghui/florence_inference-finetune/人物图/愤怒/VCG41N1482409593.jpg,{'<CAPTION>': 'A young girl pointing her finger at the camera.'},{'<DETAILED_CAPTION>': 'The image shows a young girl pointing her finger at the camera with an angry expression on her face. There is a watermark on the right side of the image.'},"{'<MORE_DETAILED_CAPTION>': 'The image is a close-up portrait of a young girl with long brown hair. She is pointing her index finger towards the camera with her mouth open, as if she is shouting or making a point. Her eyes are wide open and her eyebrows are furrowed. She has a serious expression on her face. The background is a plain grey color.'}"
/home/huqianghui/florence_inference-finetune/人物图/愤怒/VCG41N1082623806.jpg,{'<CAPTION>': 'A little boy with a sad look on his face.'},"{'<DETAILED_CAPTION>': 'The image shows a young boy wearing a blue dress with a watermark on it, looking directly at the camera with a serious expression on his face.'}",{'<MORE_DETAILED_CAPTION>': 'The image is a close-up portrait of a young boy. He appears to be around 2-3 years old and has dark hair. He is wearing a blue sleeveless tank top and is looking directly at the camera with a serious expression on his face. The background is plain white.'}
/home/huqianghui/florence_inference-finetune/人物图/愤怒/VCG211321832734.jpg,{'<CAPTION>': 'A woman in a school uniform with her hands on her hips.'},"{'<DETAILED_CAPTION>': 'The image shows a woman in a school uniform with her hands on her hips, standing against a white background with a watermark on the right side.'}",{'<MORE_DETAILED_CAPTION>': 'The image is a portrait of a young woman standing with her hands on her hips. She is wearing a grey sweater vest over a white collared shirt and a red and blue striped bow tie. Her long brown hair is styled in loose waves and she is looking directly at the camera with a slight smile on her face. The background is plain white.'}
/home/huqianghui/florence_inference-finetune/人物图/愤怒/VCG41N1270642684.jpg,{'<CAPTION>': 'a man driving a car with his hands on the steering wheel'},"{'<DETAILED_CAPTION>': 'The image shows a young man driving a car with his hands on the steering wheel, wearing a blue shirt. The background is blurred, suggesting he is focused on the task at hand.'}","{'<MORE_DETAILED_CAPTION>': ""The image shows a young man sitting in the driver's seat of a car. He is wearing a dark blue shirt and has a beard. He appears to be angry or frustrated, with his mouth open and his eyes wide open. His hands are on the steering wheel and he is looking out the window with a concerned expression on his face. The car is parked on a street with other cars visible in the background.""}"
/home/huqianghui/florence_inference-finetune/人物图/愤怒/VCG41N1082625332.jpg,{'<CAPTION>': 'A young man covering his ears with his hands.'},"{'<DETAILED_CAPTION>': 'The image shows a young man wearing a black t-shirt with a watermark on the right side, covering his ears with his hands against a white background.'}","{'<MORE_DETAILED_CAPTION>': ""The image is a portrait of a young Asian man with short black hair. He is wearing a black t-shirt with a gold logo on it. His eyes are wide open and his mouth is slightly open, as if he is shouting or shouting. His hands are covering his ears, and he appears to be covering them with his hands. The background is plain white. The man's expression is one of anger or frustration.""}"
/home/huqianghui/florence_inference-finetune/人物图/愤怒/VCG41N1214774930 (1).jpg,{'<CAPTION>': 'A young boy with a big smile on his face.'},"{'<DETAILED_CAPTION>': 'The image shows a young boy wearing a black t-shirt with a watermark on the right side of the image against a white background. He has a mischievous expression on his face, suggesting he is up to no good.'}","{'<MORE_DETAILED_CAPTION>': 'The image is a close-up portrait of a young boy. He appears to be around 6-7 years old and has short, dark hair. He is wearing a black t-shirt and is looking directly at the camera with a serious expression on his face. His mouth is slightly open and his teeth are visible. The background is plain white.'}"
/home/huqianghui/florence_inference-finetune/人物图/愤怒/VCG41170054855.jpg,{'<CAPTION>': 'A young boy with a big smile on his face.'},"{'<DETAILED_CAPTION>': 'The image shows a young boy with a big smile on his face, wearing a white t-shirt, against a white background with a watermark.'}","{'<MORE_DETAILED_CAPTION>': ""The image is a close-up portrait of a young boy's face. He appears to be around 6-7 years old and has short, light brown hair with bangs. He is wearing a white t-shirt and is looking directly at the camera with a big smile on his face. His eyes are wide open and his mouth is slightly open, as if he is laughing or making a silly face. The background is plain white, making the boy the focal point of the image.""}"
/home/huqianghui/florence_inference-finetune/人物图/愤怒/VCG211129987547.jpg,{'<CAPTION>': 'A young boy pointing at something with his finger.'},{'<DETAILED_CAPTION>': 'The image shows a young boy pointing his finger at something with a watermark on the right side of the image against a white background.'},"{'<MORE_DETAILED_CAPTION>': 'The image shows a young boy with dark hair, wearing a black and white checkered shirt. He is pointing his index finger towards the right side of the image with his mouth open, as if he is shouting or shouting. The background is plain white. The boy appears to be in his late teens or early twenties.'}"
/home/huqianghui/florence_inference-finetune/人物图/愤怒/VCG41155386996.jpg,{'<CAPTION>': 'A young boy standing in front of a blackboard with a question mark on it.'},{'<DETAILED_CAPTION>': 'The image shows a young boy wearing a green t-shirt standing in front of a blackboard with a question mark drawn on it.'},"{'<MORE_DETAILED_CAPTION>': 'The image shows a young boy standing in front of a blackboard with a question mark drawn on it. The boy is wearing a green sweater and has his hands on his head, as if he is trying to solve a math problem. He has a serious expression on his face and his eyes are wide open, showing his anger or frustration. The question mark is written in white chalk and reads ""5 x 3 =?"". The background of the blackboard is plain and the boy is standing in the center of the image.'}"
/home/huqianghui/florence_inference-finetune/人物图/愤怒/VCG41N157865275.jpg,{'<CAPTION>': 'a little girl standing in front of a woman with her arms crossed'},"{'<DETAILED_CAPTION>': 'The image shows a young girl standing with her arms crossed in front of her mother, who is standing in the background. The background is slightly blurred, and there is a watermark on the image.'}","{'<MORE_DETAILED_CAPTION>': 'The image shows a young girl standing in a kitchen with her arms crossed. She is wearing a pink t-shirt and has long brown hair. The girl is looking directly at the camera with a serious expression on her face. In the background, there is a woman standing with her back to the camera, slightly blurred. The kitchen appears to be modern and well-lit.'}"
/home/huqianghui/florence_inference-finetune/人物图/愤怒/VCG41N175217760.jpg,{'<CAPTION>': 'A little girl covering her ears with her hands.'},"{'<DETAILED_CAPTION>': 'The image shows a little girl wearing a white t-shirt with a watermark on the right side, covering her ears with her hands in an angry expression against a white background.'}","{'<MORE_DETAILED_CAPTION>': 'The image is a portrait of a young girl with long blonde hair. She is wearing a pink t-shirt and has two pink bows in her hair. The girl is standing against a white background and is making a silly face with her mouth wide open and her eyes closed. Her hands are covering her ears with both hands, as if she is shouting or making a loud noise. Her expression is one of anger or frustration.'}"
/home/huqianghui/florence_inference-finetune/人物图/愤怒/VCG41535657557.jpg,{'<CAPTION>': 'A little boy with his mouth open in the middle of the street.'},"{'<DETAILED_CAPTION>': 'The image shows a young boy running down the street with his mouth open, wearing a white t-shirt and brown pants. The background is blurred, and there is a watermark on the right side of the image.'}","{'<MORE_DETAILED_CAPTION>': 'The image is a close-up portrait of a young boy, probably around 4-5 years old, running on a busy street. He is wearing a white t-shirt with the words ""North Carolina, Miami, Shark Point, USA"" printed on it and brown suspenders. His hair is styled in a messy mohawk and he has a surprised or shocked expression on his face. The background is blurred, but it appears to be a busy city street with cars and buildings.'}"
/home/huqianghui/florence_inference-finetune/人物图/愤怒/VCG211341499602.jpg,{'<CAPTION>': 'A young boy in a striped shirt is looking at the camera.'},"{'<DETAILED_CAPTION>': 'The image shows a young boy wearing a white and black striped t-shirt, looking directly at the camera with a watermark on the right side of the image against a grey background.'}","{'<MORE_DETAILED_CAPTION>': 'The image is a portrait of a young boy. He is wearing a black and white striped t-shirt. The boy has short, dark hair and is looking directly at the camera with a serious expression. The background is a plain grey color. There is a watermark in the bottom right corner of the image.'}"
/home/huqianghui/florence_inference-finetune/人物图/愤怒/VCG211281150837.jpg,{'<CAPTION>': 'A woman in a blue dress holding a cell phone.'},"{'<DETAILED_CAPTION>': 'The image shows a woman in a blue dress standing with her arms crossed, holding a cell phone in her hand. The background is white and there is a watermark on the right side of the image.'}",{'<MORE_DETAILED_CAPTION>': 'The image is a portrait of a young Asian woman with long dark hair. She is wearing a sleeveless blue dress and is standing with her arms crossed in front of her chest. She has a serious expression on her face and is looking directly at the camera. The background is plain white. The image appears to be a studio shot.'}
/home/huqianghui/florence_inference-finetune/人物图/愤怒/VCG41N148206862.jpg,{'<CAPTION>': 'A young boy with an angry expression on his face.'},"{'<DETAILED_CAPTION>': 'The image shows a young boy wearing a black sweater and a blue shirt, with an angry expression on his face. The background is white and there is a watermark on the right side of the image.'}","{'<MORE_DETAILED_CAPTION>': 'The image is a portrait of a young boy with short blonde hair. He is wearing a black sweater and a light blue collared shirt. The boy is looking directly at the camera with a serious expression on his face. The background is plain white. On the right side of the image, there is a logo that reads ""VCG"".'}"
